0.196350, 2.105874
0.217304, 2.084269
0.238019, 2.057811
0.258445, 2.026672
0.278537, 1.991060
0.298252, 1.951214
0.317548, 1.907396
0.336388, 1.859881
0.354735, 1.808950
0.372556, 1.754886
0.389823, 1.697966
0.406507, 1.638455
0.422584, 1.576607
0.438032, 1.512660
0.452831, 1.446833
0.466963, 1.379330
0.480413, 1.310339
0.493165, 1.240031
0.505209, 1.168561
0.516533, 1.096074
0.527128, 1.022701
0.536985, 0.948567
0.546097, 0.873784
0.554459, 0.798465
0.562065, 0.722713
0.568912, 0.646632
0.574997, 0.570327
0.580318, 0.493902
0.584875, 0.417466
0.588668, 0.341133
0.591698, 0.265022
0.593969, 0.189262
0.595485, 0.113991
0.596251, 0.039357
0.596275, -0.034479
0.595565, -0.107345
0.594132, -0.179059
0.591988, -0.249422
0.589149, -0.318230
0.585630, -0.385267
0.581450, -0.450313
0.576631, -0.513146
0.571195, -0.573545
0.565169, -0.631298
0.558579, -0.686205
0.551455, -0.738086
0.543827, -0.786787
0.535730, -0.832181
0.527195, -0.874179
0.518258, -0.912728
0.508952, -0.947812
0.499313, -0.979456
0.489374, -1.007721
0.479170, -1.032701
0.468731, -1.054520
0.458089, -1.073323
0.447274, -1.089273
0.436313, -1.102546
0.425231, -1.113318
0.414054, -1.121771
0.402803, -1.128078
0.391499, -1.132403
0.380161, -1.134901
0.368807, -1.135711
0.357452, -1.134956
0.346112, -1.132746
0.334802, -1.129169
0.323533, -1.124303
0.312320, -1.118206
0.301173, -1.110922
0.290105, -1.102483
0.279127, -1.092905
0.268251, -1.082195
0.257487, -1.070349
0.246848, -1.057354
0.236344, -1.043187
0.225988, -1.027821
0.215792, -1.011221
0.205768, -0.993350
0.195929, -0.974165
0.186289, -0.953622
0.176861, -0.931676
0.167660, -0.908280
0.158701, -0.883391
0.149998, -0.856965
0.141567, -0.828963
0.133424, -0.799351
0.125585, -0.768099
0.118067, -0.735188
0.110887, -0.700606
0.104061, -0.664353
0.097605, -0.626444
0.091537, -0.586909
0.085872, -0.545798
0.080626, -0.503186
0.075813, -0.459173
0.071447, -0.413893
0.067539, -0.367514
0.064100, -0.320251
0.061136, -0.272364
0.058653, -0.224169
0.056653, -0.176044
0.055131, -0.128430
0.054081, -0.081839
0.053489, -0.036850
0.053336, 0.005891
0.053597, 0.045684
0.054238, 0.081787
0.055218, 0.113440
0.056489, 0.139897
0.057996, 0.160462
0.059677, 0.174524
0.061463, 0.181602
0.063284, 0.181374
0.065066, 0.173706
0.066734, 0.158654
0.068215, 0.136467
0.069441, 0.107564
0.070346, 0.072507
0.070872, 0.031957
0.070969, -0.013358
0.070592, -0.062684
0.069704, -0.115274
0.068278, -0.170411
