0.196350, 0.196350
0.237983, 0.196387
0.279276, 0.196645
0.320084, 0.197333
0.360277, 0.198640
0.399737, 0.200731
0.438362, 0.203745
0.476066, 0.207794
0.512778, 0.212964
0.548439, 0.219317
0.583002, 0.226894
0.616430, 0.235716
0.648692, 0.245792
0.679766, 0.257115
0.709632, 0.269672
0.738274, 0.283437
0.765681, 0.298384
0.791842, 0.314477
0.816748, 0.331682
0.840392, 0.349958
0.862767, 0.369268
0.883866, 0.389570
0.903685, 0.410826
0.922220, 0.432996
0.939466, 0.456042
0.955421, 0.479928
0.970082, 0.504618
0.983449, 0.530080
0.995521, 0.556280
1.006301, 0.583189
1.015790, 0.610777
1.023993, 0.639015
1.030917, 0.667875
1.036573, 0.697328
1.040971, 0.727345
1.044128, 0.757896
1.046065, 0.788945
1.046805, 0.820456
1.046380, 0.852385
1.044824, 0.884685
1.042181, 0.917300
1.038499, 0.950170
1.033832, 0.983223
1.028241, 1.016385
1.021791, 1.049572
1.014551, 1.082698
1.006590, 1.115671
0.997981, 1.148402
0.988791, 1.180800
0.979086, 1.212779
0.968926, 1.244260
0.958366, 1.275168
0.947451, 1.305439
0.936223, 1.335015
0.924712, 1.363846
0.912947, 1.391891
0.900945, 1.419116
0.888721, 1.445493
0.876283, 1.470997
0.863637, 1.495610
0.850783, 1.519316
0.837720, 1.542104
0.824444, 1.563961
0.810950, 1.584878
0.797229, 1.604847
0.783275, 1.623859
0.769079, 1.641905
0.754632, 1.658978
0.739925, 1.675067
0.724949, 1.690163
0.709697, 1.704255
0.694159, 1.717331
0.678330, 1.729380
0.662201, 1.740387
0.645767, 1.750338
0.629024, 1.759217
0.611968, 1.767009
0.594595, 1.773695
0.576905, 1.779258
0.558897, 1.783678
0.540574, 1.786937
0.521938, 1.789014
0.502994, 1.789889
0.483748, 1.789540
0.464210, 1.787949
0.444390, 1.785092
0.424301, 1.780952
0.403959, 1.775507
0.383380, 1.768738
0.362586, 1.760626
0.341599, 1.751155
0.320445, 1.740308
0.299153, 1.728069
0.277754, 1.714426
0.256284, 1.699366
0.234779, 1.682880
0.213281, 1.664960
0.191834, 1.645600
0.170485, 1.624795
0.149284, 1.602545
0.128284, 1.578848
0.107541, 1.553706
0.087115, 1.527125
0.067067, 1.499108
0.047461, 1.469662
0.028363, 1.438794
0.009843, 1.406513
-0.008029, 1.372825
-0.025180, 1.337738
-0.041536, 1.301257
-0.057021, 1.263387
-0.071558, 1.224128
-0.085067, 1.183478
-0.097469, 1.141429
-0.108681, 1.097968
-0.118620, 1.053075
-0.127201, 1.006722
-0.134336, 0.958872
-0.139935, 0.909476
-0.143905, 0.858474
-0.146150, 0.805792
-0.146572, 0.751342
-0.145069, 0.695022
-0.141541, 0.636716
-0.135886, 0.576298
-0.128015, 0.513637
-0.117854, 0.448611
-0.105367, 0.381130
-0.090579, 0.311164
-0.073611, 0.238796
-0.054720, 0.164271
-0.034331, 0.088044
-0.013040, 0.010783
0.008440, -0.066686
0.029365, -0.143505
0.049075, -0.218918
0.067059, -0.292364
0.082981, -0.363500
0.096660, -0.432171
0.108029, -0.498359
0.117099, -0.562131
0.123927, -0.623596
0.128599, -0.682884
0.131211, -0.740124
0.131864, -0.795439
0.130661, -0.848938
0.127701, -0.900717
0.123081, -0.950858
0.116897, -0.999428
0.109238, -1.046482
0.100195, -1.092064
0.089853, -1.136207
0.078296, -1.178936
0.065607, -1.220270
0.051866, -1.260218
0.037154, -1.298787
0.021546, -1.335980
0.005121, -1.371794
-0.012049, -1.406227
-0.029888, -1.439272
-0.048327, -1.470923
-0.067296, -1.501174
-0.086728, -1.530018
-0.106557, -1.557449
-0.126722, -1.583462
-0.147162, -1.608054
-0.167820, -1.631221
-0.188641, -1.652965
-0.209574, -1.673285
-0.230571, -1.692186
-0.251585, -1.709673
-0.272574, -1.725754
-0.293499, -1.740436
-0.314323, -1.753732
-0.335014, -1.765654
-0.355539, -1.776217
-0.375872, -1.785435
-0.395988, -1.793327
-0.415865, -1.799909
-0.435483, -1.805201
-0.454825, -1.809223
-0.473876, -1.811994
-0.492624, -1.813535
-0.511058, -1.813867
-0.529170, -1.813010
-0.546953, -1.810986
-0.564403, -1.807814
-0.581517, -1.803513
-0.598292, -1.798105
-0.614730, -1.791606
-0.630830, -1.784036
-0.646596, -1.775410
-0.662031, -1.765746
-0.677140, -1.755058
-0.691929, -1.743361
-0.706404, -1.730668
-0.720572, -1.716991
-0.734442, -1.702340
-0.748022, -1.686727
-0.761322, -1.670159
-0.774350, -1.652646
-0.787116, -1.634195
-0.799630, -1.614812
-0.811901, -1.594504
-0.823939, -1.573277
-0.835751, -1.551138
-0.847344, -1.528093
-0.858725, -1.504151
-0.869897, -1.479321
-0.880862, -1.453614
-0.891617, -1.427046
-0.902158, -1.399633
-0.912474, -1.371399
-0.922552, -1.342372
-0.932371, -1.312587
-0.941903, -1.282084
-0.951116, -1.250913
-0.959968, -1.219132
-0.968411, -1.186807
-0.976392, -1.154009
-0.983849, -1.120819
-0.990717, -1.087323
-0.996928, -1.053608
-1.002412, -1.019765
-1.007099, -0.985882
-1.010922, -0.952047
-1.013816, -0.918340
-1.015722, -0.884837
-1.016586, -0.851610
-1.016361, -0.818719
-1.015004, -0.786221
-1.012481, -0.754167
-1.008760, -0.722601
-1.003818, -0.691563
-0.997635, -0.661091
-0.990195, -0.631220
-0.981484, -0.601981
-0.971496, -0.573407
-0.960222, -0.545530
-0.947659, -0.518381
-0.933804, -0.491994
-0.918658, -0.466401
-0.902221, -0.441637
-0.884495, -0.417738
-0.865485, -0.394741
-0.845194, -0.372683
-0.823629, -0.351602
-0.800796, -0.331537
-0.776702, -0.312525
-0.751357, -0.294605
-0.724771, -0.277812
-0.696954, -0.262179
-0.667921, -0.247734
-0.637688, -0.234504
-0.606274, -0.222504
-0.573701, -0.211745
-0.539999, -0.202224
-0.505202, -0.193927
-0.469353, -0.186825
-0.432505, -0.180867
-0.394721, -0.175986
-0.356079, -0.172086
-0.316669, -0.169052
-0.276595, -0.166741
-0.235978, -0.164985
-0.194947, -0.163599
-0.153644, -0.162378
-0.112214, -0.161110
-0.070805, -0.159580
-0.029562, -0.157578
0.011378, -0.154905
0.051886, -0.151383
0.091848, -0.146850
0.131160, -0.141172
0.169734, -0.134238
0.207492, -0.125959
0.244367, -0.116267
0.280303, -0.105116
0.315250, -0.092474
0.349166, -0.078325
0.382013, -0.062664
0.413756, -0.045498
0.444366, -0.026840
0.473813, -0.006711
0.502071, 0.014864
0.529115, 0.037855
0.554922, 0.062228
0.579470, 0.087950
0.602739, 0.114984
0.624710, 0.143292
0.645365, 0.172835
0.664692, 0.203576
0.682676, 0.235476
0.699310, 0.268494
0.714587, 0.302591
0.728507, 0.337725
0.741074, 0.373853
0.752295, 0.410929
0.762189, 0.448902
0.770778, 0.487717
0.778095, 0.527311
0.784184, 0.567613
0.789096, 0.608543
0.792897, 0.650010
0.795660, 0.691911
0.797472, 0.734134
0.798426, 0.776555
0.798624, 0.819045
0.798170, 0.861471
0.797169, 0.903698
0.795725, 0.945596
0.793933, 0.987042
0.791880, 1.027926
0.789642, 1.068148
0.787284, 1.107626
0.784858, 1.146289
0.782403, 1.184084
0.779947, 1.220969
0.777510, 1.256914
0.775101, 1.291899
0.772721, 1.325912
0.770367, 1.358949
0.768030, 1.391011
0.765697, 1.422102
0.763351, 1.452229
0.760975, 1.481402
0.758548, 1.509633
0.756050, 1.536933
0.753458, 1.563315
0.750752, 1.588790
0.747909, 1.613371
0.744906, 1.637068
0.741724, 1.659892
0.738340, 1.681853
0.734735, 1.702960
0.730889, 1.723220
0.726782, 1.742639
0.722398, 1.761224
0.717717, 1.778977
0.712726, 1.795903
0.707407, 1.812003
0.701746, 1.827276
0.695730, 1.841724
0.689345, 1.855343
0.682581, 1.868131
0.675426, 1.880084
0.667871, 1.891194
0.659907, 1.901457
0.651526, 1.910864
0.642721, 1.919406
0.633486, 1.927072
0.623818, 1.933853
0.613712, 1.939735
0.603166, 1.944705
0.592179, 1.948750
0.580751, 1.951854
0.568883, 1.954002
0.556578, 1.955178
0.543840, 1.955364
0.530675, 1.954544
0.517090, 1.952698
0.503092, 1.949810
0.488694, 1.945860
0.473907, 1.940830
0.458745, 1.934702
0.443223, 1.927456
0.427361, 1.919076
0.411178, 1.909544
0.394697, 1.898842
0.377941, 1.886954
0.360939, 1.873865
0.343720, 1.859561
0.326315, 1.844027
0.308759, 1.827251
0.291090, 1.809223
0.273346, 1.789933
0.255570, 1.769373
0.237808, 1.747534
0.220106, 1.724413
0.202514, 1.700004
0.185086, 1.674305
0.167876, 1.647314
0.150942, 1.619029
0.134343, 1.589450
0.118141, 1.558577
0.102400, 1.526411
0.087187, 1.492950
0.072568, 1.458195
0.058614, 1.422141
0.045396, 1.384785
0.032987, 1.346119
0.021461, 1.306133
0.010896, 1.264811
0.001369, 1.222135
-0.007039, 1.178076
-0.014246, 1.132603
-0.020167, 1.085672
-0.024714, 1.037232
-0.027796, 0.987221
-0.029319, 0.935563
-0.029187, 0.882172
-0.027300, 0.826947
-0.023557, 0.769774
-0.017859, 0.710531
-0.010114, 0.649089
-0.000244, 0.585329
0.011797, 0.519151
0.026001, 0.450515
0.042278, 0.379469
0.060413, 0.306211
0.080040, 0.231128
0.100624, 0.154816
0.121499, 0.078041
0.141943, 0.001636
0.161282, -0.073623
0.178971, -0.147130
0.194630, -0.218484
0.208035, -0.287478
0.219084, -0.354052
0.227762, -0.418242
0.234110, -0.480139
0.238197, -0.539857
0.240113, -0.597517
0.239953, -0.653234
0.237816, -0.707113
0.233797, -0.759245
0.227993, -0.809705
0.220498, -0.858556
0.211402, -0.905847
0.200793, -0.951615
0.188760, -0.995888
0.175386, -1.038683
0.160756, -1.080009
0.144952, -1.119869
0.128055, -1.158263
0.110145, -1.195182
0.091302, -1.230618
0.071602, -1.264557
0.051120, -1.296987
0.029930, -1.327893
0.008105, -1.357259
-0.014288, -1.385073
-0.037180, -1.411321
-0.060508, -1.435991
-0.084211, -1.459074
-0.108230, -1.480562
-0.132511, -1.500450
-0.157003, -1.518735
-0.181658, -1.535416
-0.206432, -1.550494
-0.231284, -1.563975
-0.256177, -1.575864
-0.281079, -1.586170
-0.305958, -1.594903
-0.330791, -1.602075
-0.355552, -1.607701
-0.380224, -1.611795
-0.404790, -1.614372
-0.429236, -1.615451
-0.453552, -1.615047
-0.477731, -1.613179
-0.501767, -1.609865
-0.525658, -1.605122
-0.549403, -1.598967
-0.573004, -1.591418
-0.596463, -1.582492
-0.619786, -1.572204
-0.642978, -1.560570
-0.666047, -1.547606
-0.688999, -1.533327
-0.711843, -1.517748
-0.734586, -1.500885
-0.757235, -1.482755
-0.779793, -1.463377
-0.802263, -1.442771
-0.824644, -1.420964
-0.846931, -1.397986
-0.869110, -1.373874
-0.891163, -1.348675
-0.913062, -1.322444
-0.934768, -1.295251
-0.956231, -1.267176
-0.977391, -1.238316
-0.998175, -1.208778
-1.018499, -1.178685
-1.038272, -1.148166
-1.057396, -1.117355
-1.075773, -1.086387
-1.093306, -1.055392
-1.109905, -1.024487
-1.125487, -0.993780
-1.139981, -0.963358
-1.153327, -0.933294
-1.165479, -0.903643
-1.176398, -0.874447
-1.186057, -0.845733
-1.194437, -0.817517
-1.201526, -0.789808
-1.207315, -0.762611
-1.211802, -0.735923
-1.214985, -0.709743
-1.216866, -0.684066
-1.217447, -0.658890
-1.216732, -0.634213
-1.214725, -0.610036
-1.211429, -0.586361
-1.206849, -0.563194
-1.200988, -0.540545
-1.193849, -0.518426
-1.185436, -0.496854
-1.175752, -0.475848
-1.164799, -0.455433
-1.152579, -0.435636
-1.139093, -0.416487
-1.124344, -0.398021
-1.108331, -0.380278
-1.091056, -0.363297
-1.072517, -0.347125
-1.052714, -0.331809
-1.031646, -0.317400
-1.009310, -0.303952
-0.985702, -0.291521
-0.960818, -0.280164
-0.934652, -0.269943
-0.907199, -0.260917
-0.878450, -0.253148
-0.848397, -0.246696
-0.817032, -0.241619
-0.784346, -0.237974
-0.750333, -0.235809
-0.714988, -0.235166
-0.678314, -0.236071
-0.640319, -0.238536
-0.601023, -0.242548
-0.560465, -0.248066
-0.518702, -0.255009
-0.475818, -0.263253
-0.431927, -0.272620
-0.387177, -0.282882
-0.341746, -0.293759
-0.295838, -0.304928
-0.249673, -0.316039
-0.203476, -0.326736
-0.157464, -0.336674
-0.111834, -0.345540
-0.066754, -0.353061
-0.022368, -0.359016
0.021216, -0.363230
0.063910, -0.365574
0.105652, -0.365961
0.146392, -0.364333
0.186097, -0.360663
0.224738, -0.354941
0.262293, -0.347175
0.298742, -0.337384
0.334065, -0.325599
0.368242, -0.311856
0.401252, -0.296195
0.433073, -0.278661
0.463679, -0.259302
0.493045, -0.238166
0.521143, -0.215303
0.547941, -0.190762
0.573410, -0.164592
0.597517, -0.136840
0.620230, -0.107552
0.641515, -0.076770
0.661339, -0.044534
0.679669, -0.010882
0.696475, 0.024154
0.711725, 0.060544
0.725390, 0.098262
0.737444, 0.137286
0.747864, 0.177596
0.756631, 0.219174
0.763733, 0.262002
0.769164, 0.306060
0.772930, 0.351323
0.775047, 0.397755
0.775552, 0.445307
0.774500, 0.493910
0.771969, 0.543468
0.768069, 0.593856
0.762936, 0.644911
0.756737, 0.696441
0.749659, 0.748219
0.741908, 0.800003
0.733695, 0.851543
0.725221, 0.902595
0.716670, 0.952941
0.708201, 1.002391
0.699941, 1.050795
0.691986, 1.098040
0.684402, 1.144048
0.677230, 1.188769
0.670489, 1.232182
0.664181, 1.274281
0.658294, 1.315076
0.652809, 1.354584
0.647696, 1.392831
0.642925, 1.429846
0.638459, 1.465660
0.634262, 1.500302
0.630294, 1.533804
0.626519, 1.566196
0.622897, 1.597505
0.619392, 1.627758
0.615967, 1.656979
0.612586, 1.685191
0.609214, 1.712414
0.605819, 1.738666
0.602369, 1.763963
0.598834, 1.788322
0.595182, 1.811754
0.591388, 1.834270
0.587423, 1.855879
0.583262, 1.876590
0.578880, 1.896409
0.574255, 1.915340
0.569365, 1.933386
0.564189, 1.950549
0.558706, 1.966830
0.552899, 1.982227
0.546750, 1.996738
0.540244, 2.010359
0.533364, 2.023085
0.526098, 2.034911
0.518431, 2.045829
0.510354, 2.055831
0.501855, 2.064907
0.492924, 2.073047
0.483555, 2.080240
0.473740, 2.086473
0.463474, 2.091733
0.452753, 2.096006
0.441574, 2.099278
0.429935, 2.101534
0.417837, 2.102758
0.405282, 2.102933
0.392274, 2.102044
0.378816, 2.100073
0.364917, 2.097005
0.350586, 2.092823
0.335832, 2.087510
0.320669, 2.081051
0.305112, 2.073430
0.289178, 2.064633
0.272887, 2.054645
0.256261, 2.043454
0.239324, 2.031048
0.222103, 2.017416
0.204628, 2.002550
0.186930, 1.986441
0.169046, 1.969085
0.151011, 1.950477
0.132868, 1.930614
0.114658, 1.909496
0.096428, 1.887125
0.078224, 1.863504
0.060100, 1.838638
0.042106, 1.812534
0.024300, 1.785200
0.006738, 1.756648
-0.010520, 1.726887
-0.027412, 1.695930
-0.043875, 1.663790
-0.059844, 1.630480
-0.075253, 1.596014
-0.090035, 1.560402
-0.104121, 1.523658
-0.117443, 1.485789
-0.129929, 1.446803
-0.141510, 1.406704
-0.152114, 1.365492
-0.161668, 1.323161
-0.170100, 1.279703
-0.177334, 1.235098
-0.183294, 1.189323
-0.187904, 1.142343
-0.191080, 1.094115
-0.192741, 1.044581
-0.192798, 0.993672
-0.191158, 0.941304
-0.187721, 0.887373
-0.182383, 0.831759
-0.175029, 0.774319
-0.165539, 0.714892
-0.153785, 0.653293
-0.139641, 0.589321
-0.122982, 0.522772
-0.103714, 0.453456
-0.081793, 0.381237
-0.057278, 0.306095
-0.030392, 0.228212
-0.001587, 0.148061
0.028426, 0.066445
0.058734, -0.015563
0.088361, -0.096813
0.116450, -0.176309
0.142375, -0.253357
0.165768, -0.327592
0.186466, -0.398913
0.204450, -0.467385
0.219785, -0.533170
0.232576, -0.596464
0.242947, -0.657473
0.251025, -0.716391
0.256934, -0.773393
0.260791, -0.828631
0.262706, -0.882239
0.262781, -0.934328
0.261113, -0.984989
0.257792, -1.034300
0.252906, -1.082319
0.246537, -1.129094
0.238766, -1.174661
0.229672, -1.219045
0.219332, -1.262262
0.207821, -1.304320
0.195215, -1.345222
0.181588, -1.384965
0.167015, -1.423540
0.151569, -1.460937
0.135324, -1.497141
0.118350, -1.532136
0.100720, -1.565904
0.082505, -1.598428
0.063772, -1.629689
0.044589, -1.659668
0.025023, -1.688350
0.005136, -1.715717
-0.015009, -1.741757
-0.035353, -1.766456
-0.055840, -1.789804
-0.076416, -1.811793
-0.097029, -1.832417
-0.117631, -1.851673
-0.138178, -1.869560
-0.158626, -1.886080
-0.178938, -1.901235
-0.199075, -1.915032
-0.219007, -1.927478
-0.238703, -1.938585
-0.258135, -1.948363
-0.277281, -1.956825
-0.296117, -1.963987
-0.314627, -1.969865
-0.332794, -1.974475
-0.350604, -1.977834
-0.368047, -1.979963
-0.385113, -1.980878
-0.401796, -1.980600
-0.418091, -1.979148
-0.433996, -1.976540
-0.449510, -1.972796
-0.464634, -1.967933
-0.479370, -1.961969
-0.493723, -1.954922
-0.507698, -1.946807
-0.521303, -1.937640
-0.534545, -1.927436
-0.547436, -1.916207
-0.559985, -1.903965
-0.572205, -1.890721
-0.584109, -1.876484
-0.595713, -1.861261
-0.607031, -1.845059
-0.618080, -1.827883
-0.628879, -1.809735
-0.639446, -1.790617
-0.649802, -1.770528
-0.659966, -1.749466
-0.669960, -1.727428
-0.679809, -1.704407
-0.689534, -1.680396
-0.699160, -1.655386
-0.708712, -1.629367
-0.718214, -1.602326
-0.727694, -1.574250
-0.737174, -1.545126
-0.746681, -1.514938
-0.756237, -1.483672
-0.765863, -1.451316
-0.775579, -1.417857
-0.785398, -1.383289
-0.795330, -1.347610
-0.805377, -1.310825
-0.815531, -1.272949
-0.825772, -1.234012
-0.836067, -1.194058
-0.846366, -1.153151
-0.856603, -1.111377
-0.866689, -1.068843
-0.876520, -1.025679
-0.885974, -0.982036
-0.894917, -0.938078
-0.903209, -0.893977
-0.910706, -0.849906
-0.917274, -0.806030
-0.922785, -0.762499
-0.927129, -0.719446
-0.930212, -0.676984
-0.931956, -0.635205
-0.932301, -0.594182
